"X","all","all_genus","mam","mam_genus","amph","amph_genus","rep","rep_genus","tree_height","tree_density","elevation","temp","precip","ID","country","island","BGR","vert_all","mam_all","amp_all","rep_all","x","y"
179,0,0,0,0,0,0,0,0,29.52973,74671.33,779.5314,8.48619,160.3491,55,"New Zealand","South Island",0,2,1,0,1,172.5594,-41.913377493
180,0,0,0,0,0,0,0,0,27.33257,66513.79,848.2156,7.453255,134.817,55,"New Zealand","South Island",0,7,1,0,6,173.2594,-41.503377493
181,0,0,0,0,0,0,0,0,0.714772,80235.2,479.2619,10.3119,325.3428,55,"New Zealand","South Island",0,3,2,0,1,171.1694,-42.813377493
182,0,0,0,0,0,0,0,0,3.380674,53708.63,1065.11,5.039081,186.5042,55,"New Zealand","South Island",0,2,1,0,1,172.6594,-42.033377493
183,0,0,0,0,0,0,0,0,30.60458,10229.11,1412.068,6.670612,173.8697,55,"New Zealand","South Island",0,2,1,0,1,172.5794,-41.963377493
184,0,0,0,0,0,0,0,0,30.5248,43503.19,974.855,7.59933,228.3419,55,"New Zealand","South Island",0,6,1,0,5,172.3094,-41.403377493
185,0,0,0,0,0,0,0,0,28.48671,26609.68,1356.099,6.170287,147.8402,55,"New Zealand","South Island",0,4,0,0,4,172.4794,-42.693377493
186,0,0,0,0,0,0,0,0,21.35929,21901.91,831.2709,6.885616,146.7105,55,"New Zealand","South Island",0,2,1,0,1,172.6394,-42.233377493
187,0,0,0,0,0,0,0,0,26.8659,53140.08,604.5513,9.284595,210.8838,55,"New Zealand","South Island",0,6,1,0,5,172.2894,-41.323377493
188,0,0,0,0,0,0,0,0,3.36165,45233.48,520.5521,9.702606,172.6226,55,"New Zealand","South Island",0,4,1,0,3,172.2094,-42.313377493
189,0,0,0,0,0,0,0,0,33.27727,88474.16,750.9906,8.571243,317.9727,55,"New Zealand","South Island",0,0,0,0,3,171.4994,-42.143377493
190,0,0,0,0,0,0,0,0,31.81574,82129.6,832.3012,8.431422,212.5266,55,"New Zealand","South Island",0,4,1,0,3,172.2394,-41.673377493
191,0,0,0,0,0,0,0,0,33.26201,83026.61,1139.785,8.752043,177.6615,55,"New Zealand","South Island",0,4,1,0,3,172.2494,-42.273377493
192,0,0,0,0,0,0,0,0,30.23898,78414.45,605.7917,11.13327,218.9546,55,"New Zealand","South Island",0,0,0,0,0,172.1294,-40.903377493
193,0,0,0,0,0,0,0,0,28.60036,69670.95,731.9485,8.625634,301.8511,55,"New Zealand","South Island",0,3,2,0,1,171.2094,-42.913377493
194,0,0,0,0,0,0,0,0,29.38679,88545.48,449.7902,10.47631,292.2333,55,"New Zealand","South Island",0,4,2,0,2,170.9094,-42.923377493
195,0,0,0,0,0,0,0,0,24.93682,53768.46,1480.25,6.125637,190.081,55,"New Zealand","South Island",0,4,1,0,3,172.2494,-42.553377493
196,0,0,0,0,0,0,0,0,0.4337732,8985.657,1425.072,4.692244,291.0938,55,"New Zealand","South Island",0,4,2,0,2,170.9094,-43.103377493
197,0,0,0,0,0,0,0,0,31.2557,83459.09,1021.675,8.999669,246.1386,55,"New Zealand","South Island",0,0,0,0,4,172.3494,-40.843377493
198,0,0,0,0,0,0,0,0,27.99647,84565.29,1114.528,8.444532,237.1774,55,"New Zealand","South Island",0,7,2,0,5,172.4994,-40.933377493
199,0,0,0,0,0,0,0,0,30.98191,64881.94,837.111,10.40643,246.579,55,"New Zealand","South Island",0,0,0,0,5,172.5094,-40.763377493
200,0,0,0,0,0,0,0,0,27.36613,71394.96,475.2415,9.117575,225.0573,55,"New Zealand","South Island",0,6,1,0,5,172.2994,-41.153377493
201,0,0,0,0,0,0,0,0,18.24109,79977.9,366.3287,9.805123,281.7053,55,"New Zealand","South Island",0,3,2,0,1,170.6594,-43.123377493
202,0,0,0,0,0,0,0,0,31.60826,4635.098,1341.957,7.15466,257.3646,55,"New Zealand","South Island",0,3,2,0,1,170.6794,-43.253377493
203,0,0,0,0,0,0,0,0,30.42296,31891.17,1321.559,6.65416,196.4745,55,"New Zealand","South Island",0,3,1,0,2,172.1494,-42.613377493
204,0,0,0,0,0,0,0,0,31.38832,81450.86,635.2263,8.42392,108.0921,55,"New Zealand","South Island",0,6,0,0,6,173.1294,-41.753377493
205,0,0,0,0,0,0,0,0,21.36375,23351.84,1317.416,7.311065,137.9914,55,"New Zealand","South Island",0,5,1,0,4,172.5894,-42.383377493
206,0,0,0,0,0,0,0,0,27.06634,23987.29,1375.578,6.387152,188.8198,55,"New Zealand","South Island",0,4,1,0,3,172.2894,-42.433377493
207,0,0,0,0,0,0,0,0,27.58455,52835.2,1296.789,7.124899,212.9956,55,"New Zealand","South Island",0,7,1,0,6,172.5794,-41.273377493
208,0,0,0,0,0,0,0,0,28.63852,69949.17,494.8471,9.178435,210.7767,55,"New Zealand","South Island",0,7,2,0,5,172.7094,-40.963377493
209,0,0,0,0,0,0,0,0,24.72869,48425.16,1190.029,7.514578,279.9984,55,"New Zealand","South Island",0,4,2,0,2,170.6894,-43.143377493
210,0,0,0,0,0,0,0,0,0.6785192,67940.67,667.6561,7.567856,250.5725,55,"New Zealand","South Island",0,2,0,0,2,171.6294,-43.003377493
211,0,0,0,0,0,0,0,0,28.04961,87790.52,621.9475,8.585423,315.6882,55,"New Zealand","South Island",0,0,0,0,3,171.4994,-42.133377493
212,0,0,0,0,0,0,0,0,26.91554,70144.3,490.6817,8.927968,169.8551,55,"New Zealand","South Island",0,4,1,0,3,172.3394,-42.113377493
213,0,0,0,0,0,0,0,0,28.21919,67762.22,585.8994,9.772041,126.7023,55,"New Zealand","South Island",0,7,1,0,6,173.2994,-41.373377493
214,0,0,0,0,0,0,0,0,26.93055,49584.05,789.6494,7.593588,237.5954,55,"New Zealand","South Island",0,6,2,0,4,172.0294,-42.183377493
215,0,0,0,0,0,0,0,0,22.77334,31668.94,982.3774,8.095756,289.9604,55,"New Zealand","South Island",0,2,1,0,1,170.3994,-43.343377493
216,0,0,0,0,0,0,0,0,33.51137,75786.37,876.2026,8.196462,161.8599,55,"New Zealand","South Island",0,2,1,0,1,172.5594,-41.923377493
217,0,0,0,0,0,0,0,0,29.13813,60546.77,1183.199,6.690525,180.1323,55,"New Zealand","South Island",0,4,1,0,3,172.3594,-42.333377493
218,0,0,0,0,0,0,0,0,27.35973,72379.41,315.7937,10.79264,236.0477,55,"New Zealand","South Island",0,0,0,0,4,172.4194,-40.743377493
219,0,0,0,0,0,0,0,0,29.02731,81049.94,825.3432,8.928054,178.2287,55,"New Zealand","South Island",0,7,2,0,5,172.8394,-41.143377493
220,0,0,0,0,0,0,0,0,29.11253,78600.07,1071.709,7.608215,207.1687,55,"New Zealand","South Island",0,6,1,0,5,172.4294,-41.523377493
221,0,0,0,0,0,0,0,0,32.20979,79924.64,1030.541,8.891333,215.5871,55,"New Zealand","South Island",0,6,1,0,5,172.2194,-41.483377493
222,0,0,0,0,0,0,0,0,29.81366,75231.62,303.1895,10.9087,184.9283,55,"New Zealand","South Island",0,6,2,0,4,172.1694,-41.523377493
223,0,0,0,0,0,0,0,0,19.25688,60305.5,1029.989,6.114819,229.0996,55,"New Zealand","South Island",0,3,1,0,2,171.9394,-42.783377493
224,0,0,0,0,0,0,0,0,26.40152,69988.22,970.6416,8.783949,209.9276,55,"New Zealand","South Island",0,6,1,0,5,172.4494,-41.223377493
225,0,0,0,0,0,0,0,0,30.80817,87786.84,1036.17,8.471426,243.8896,55,"New Zealand","South Island",0,5,1,0,4,172.3594,-40.933377493
226,0,0,0,0,0,0,0,0,27.37543,76600.66,284.9741,11.5984,229.422,55,"New Zealand","South Island",0,0,0,0,5,172.5894,-40.633377493
227,0,0,0,0,0,0,0,0,30.97916,81952.55,972.2791,8.021817,176.0705,55,"New Zealand","South Island",0,4,1,0,3,172.6194,-41.613377493
228,0,0,0,0,0,0,0,0,32.77553,76405.54,330.4254,11.17302,183.9849,55,"New Zealand","South Island",0,6,1,0,5,172.1894,-41.393377493
229,0,0,0,0,0,0,0,0,23,44793.75,1183.777,5.768692,234.6735,55,"New Zealand","South Island",0,4,0,0,4,171.5994,-43.063377493
230,0,0,0,0,0,0,0,0,21.47971,44160.89,1161.761,7.320792,221.8507,55,"New Zealand","South Island",0,2,1,0,1,172.0494,-42.523377493
231,0,0,0,0,0,0,0,0,30.29411,95009.71,651.7697,9.416118,318.8541,55,"New Zealand","South Island",0,3,2,0,1,171.1894,-42.863377493
232,0,0,0,0,0,0,0,0,30.65189,68967.3,1072.9,8.728626,281.747,55,"New Zealand","South Island",0,5,1,0,4,171.6294,-41.883377493
233,0,0,0,0,0,0,0,0,31.76396,62600.38,937.6248,7.397285,113.279,55,"New Zealand","South Island",0,6,0,0,6,173.1194,-41.833377493
234,0,0,0,0,0,0,0,0,11.86827,80019.65,1135.3,7.703774,149.3849,55,"New Zealand","South Island",0,4,1,0,3,172.3294,-42.573377493
235,0,0,0,0,0,0,0,0,34.15781,80537.83,187.5923,10.58175,219.555,55,"New Zealand","South Island",0,5,1,0,4,171.7894,-41.913377493
236,0,0,0,0,0,0,0,0,28.23036,82322.29,1307.159,5.584562,155.0778,55,"New Zealand","South Island",0,3,0,0,3,172.9794,-41.843377493
237,0,0,0,0,0,0,0,0,26.80132,72489.61,777.988,7.446147,138.6052,55,"New Zealand","South Island",0,4,0,0,4,172.0594,-43.153377493
238,0,0,0,0,0,0,0,0,30.06298,68574.12,965.2668,9.157188,224.4083,55,"New Zealand","South Island",0,0,0,0,5,172.6594,-40.843377493
239,0,0,0,0,0,0,0,0,29.43512,88184.42,298.066,9.418034,347.3027,55,"New Zealand","South Island",0,0,0,0,0,169.8294,-43.643377493
240,0,0,0,0,0,0,0,0,29.25502,85837.37,575.1099,9.210454,280.6926,55,"New Zealand","South Island",0,4,2,0,2,170.8194,-43.033377493
241,0,0,0,0,0,0,0,0,29.30291,83870.41,707.7825,9.225761,289.1405,55,"New Zealand","South Island",0,5,2,0,3,171.4994,-42.083377493
242,0,0,0,0,0,0,0,0,26.36774,64479.12,882.7864,8.994718,334.4211,55,"New Zealand","South Island",0,1,0,0,1,171.5794,-42.773377493
243,0,0,0,0,0,0,0,0,30.44556,91703.79,689.368,10.29,273.5601,55,"New Zealand","South Island",0,3,2,0,1,170.6494,-43.163377493
244,0,0,0,0,0,0,0,0,25.18431,64294,502.9275,9.722527,242.4767,55,"New Zealand","South Island",0,0,0,0,4,172.4394,-40.773377493
245,0,0,0,0,0,0,0,0,16.71338,39010.85,67.55615,12.04511,172.9072,55,"New Zealand","South Island",0,6,1,0,5,172.1794,-41.273377493
246,0,0,0,0,0,0,0,0,29.28119,22668.01,1308.774,7.634516,324.9889,55,"New Zealand","South Island",0,1,0,0,1,171.6394,-42.723377493
247,0,0,0,0,0,0,0,0,29.39752,66311.11,451.792,8.954748,183.3566,55,"New Zealand","South Island",0,7,1,0,6,172.5394,-41.443377493
248,0,0,0,0,0,0,0,0,18.16788,58157.91,1066.725,8.632026,110.9923,55,"New Zealand","South Island",0,6,0,0,6,173.1094,-41.733377493
249,0,0,0,0,0,0,0,0,22.52399,9676.453,953.8301,8.389984,97.09692,55,"New Zealand","South Island",0,6,0,0,6,173.2194,-41.783377493
250,0,0,0,0,0,0,0,0,25.65973,93279.56,397.1012,9.788845,316.6528,55,"New Zealand","South Island",0,3,2,0,1,171.1794,-42.863377493
251,0,0,0,0,0,0,0,0,22.91071,14262.93,1553.05,6.360216,149.2414,55,"New Zealand","South Island",0,9,1,0,8,173.0194,-41.673377493
252,0,0,0,0,0,0,0,0,27.04642,35727.62,1202.445,5.30456,222.5004,55,"New Zealand","South Island",0,4,0,0,4,171.6494,-43.113377493
253,0,0,0,0,0,0,0,0,22.05112,8282.974,1392.675,5.803945,269.5199,55,"New Zealand","South Island",0,3,1,0,2,171.1294,-43.063377493
254,0,0,0,0,0,0,0,0,27.18918,59588.66,352.0196,9.785308,123.878,55,"New Zealand","South Island",0,5,0,0,5,173.4694,-41.403377493
255,0,0,0,0,0,0,0,0,30.11803,78079.56,443.3975,9.679408,227.7557,55,"New Zealand","South Island",0,5,1,0,4,172.2194,-41.093377493
256,0,0,0,0,0,0,0,0,19.64809,13564.23,1144.109,5.665548,318.8209,55,"New Zealand","South Island",0,0,0,0,0,170.0294,-43.623377493
257,0,0,0,0,0,0,0,0,21.88208,58568.04,1244.726,6.254809,171.5351,55,"New Zealand","South Island",0,4,1,0,3,172.2994,-42.653377493
258,0,0,0,0,0,0,0,0,30.95474,81466.06,1089.268,7.490657,272.5408,55,"New Zealand","South Island",0,4,2,0,2,171.8594,-42.433377493
259,0,0,0,0,0,0,0,0,31.43686,81150.99,724.2828,8.384584,192.9597,55,"New Zealand","South Island",0,7,1,0,6,172.6994,-41.133377493
260,0,0,0,0,0,0,0,0,25.89876,66433.61,610.9592,10.16116,196.1929,55,"New Zealand","South Island",0,7,2,0,5,172.7294,-40.993377493
261,0,0,0,0,0,0,0,0,30.08517,72362.73,1054.725,7.475079,219.8385,55,"New Zealand","South Island",0,6,1,0,5,172.3194,-41.573377493
262,0,0,0,0,0,0,0,0,4.453686,16869.72,1474.953,5.802355,282.4213,55,"New Zealand","South Island",0,3,2,0,1,171.1994,-42.993377493
263,0,0,0,0,0,0,0,0,23.08095,24393.17,1366.029,6.290236,271.9475,55,"New Zealand","South Island",0,2,0,0,2,171.5594,-42.963377493
264,0,0,0,0,0,0,0,0,24.56121,3248.881,1450.939,5.37439,293.5819,55,"New Zealand","South Island",0,2,0,0,2,171.4694,-42.883377493
265,0,0,0,0,0,0,0,0,29.86893,76618.56,596.8041,9.838822,130.912,55,"New Zealand","South Island",0,7,1,0,6,173.3794,-41.323377493
266,0,0,0,0,0,0,0,0,29.43563,59391.3,692.0844,10.50105,115.4799,55,"New Zealand","South Island",0,6,2,0,4,173.7094,-41.413377493
267,0,0,0,0,0,0,0,0,17.48029,2852.553,1471.071,5.884153,159.5251,55,"New Zealand","South Island",0,9,1,0,8,173.0594,-41.623377493
268,0,0,0,0,0,0,0,0,21.83737,28730.52,1341.269,6.995311,164.3372,55,"New Zealand","South Island",0,4,1,0,3,172.3594,-42.483377493
269,0,0,0,0,0,0,0,0,28.75154,67180.04,1018.975,7.938534,178.829,55,"New Zealand","South Island",0,4,1,0,3,172.5794,-41.643377493
270,0,0,0,0,0,0,0,0,29.89666,69620.19,1116.803,8.364967,136.2462,55,"New Zealand","South Island",0,8,1,0,7,172.9994,-41.553377493
271,0,0,0,0,0,0,0,0,31.20761,59594.06,1377.931,7.151233,235.3386,55,"New Zealand","South Island",0,6,2,0,4,172.0694,-42.193377493
272,0,0,0,0,0,0,0,0,31.99963,76165.59,484.0968,10.86278,222.1905,55,"New Zealand","South Island",0,5,1,0,4,172.2194,-40.943377493
273,0,0,0,0,0,0,0,0,21.50078,22740.94,1179.064,7.051813,162.5388,55,"New Zealand","South Island",0,4,0,0,4,172.0294,-43.063377493
274,0,0,0,0,0,0,0,0,29.65084,65899.73,781.079,7.149274,137.0614,55,"New Zealand","South Island",0,3,0,0,3,172.2794,-42.913377493
275,0,0,0,0,0,0,0,0,26.56174,12344.39,1388.32,4.442946,288.0818,55,"New Zealand","South Island",0,4,2,0,2,170.9094,-43.133377493
276,0,0,0,0,0,0,0,0,29.46962,86793,1107.914,8.934684,293.7535,55,"New Zealand","South Island",0,3,2,0,1,170.4494,-43.293377493
277,0,0,0,0,0,0,0,0,31.67379,504817.3,611.7871,8.487943,110.2873,55,"New Zealand","South Island",0,4,0,0,4,172.0794,-43.243377493
278,0,0,0,0,0,0,0,0,33.43308,88053.01,1026.742,8.628835,339.9173,55,"New Zealand","South Island",0,0,0,0,3,171.3694,-42.263377493
279,0,0,0,0,0,0,0,0,30.57573,89212.77,453.4406,10.32997,215.5201,55,"New Zealand","South Island",0,6,1,0,5,171.9394,-41.673377493
280,0,0,0,0,0,0,0,0,28.09607,67044.14,992.2657,8.390596,115.8977,55,"New Zealand","South Island",0,7,1,0,6,173.3494,-41.553377493
281,0,0,0,0,0,0,0,0,26.0682,61609.56,771.1492,9.00822,112.4654,55,"New Zealand","South Island",0,7,1,0,6,173.3594,-41.543377493
282,0,0,0,0,0,0,0,0,21.28712,14654.16,1382.217,5.99813,191.7448,55,"New Zealand","South Island",0,4,1,0,3,172.3794,-42.263377493
283,0,0,0,0,0,0,0,0,30.59849,77974.05,129.693,11.34433,224.8794,55,"New Zealand","South Island",0,5,2,0,3,171.4594,-42.053377493
284,0,0,0,0,0,0,0,0,23.17857,31608.73,1271.679,5.877917,242.0309,55,"New Zealand","South Island",0,3,1,0,2,171.8994,-42.753377493
285,0,0,0,0,0,0,0,0,32.41524,73199.79,1056.441,7.166262,224.5536,55,"New Zealand","South Island",0,5,1,0,4,172.1494,-42.083377493
286,0,0,0,0,0,0,0,0,22.18801,55822.52,156.9568,11.44358,171.1074,55,"New Zealand","South Island",0,6,1,0,5,172.1894,-41.553377493
287,0,0,0,0,0,0,0,0,22.56285,14027.38,1340.632,6.855119,221.6433,55,"New Zealand","South Island",0,3,1,0,2,172.0094,-42.663377493
288,0,0,0,0,0,0,0,0,30.15507,89428.81,686.9857,8.575822,301.6607,55,"New Zealand","South Island",0,0,0,0,4,171.5894,-42.133377493
289,0,0,0,0,0,0,0,0,24.4881,731.8202,1468.211,6.063861,164.9282,55,"New Zealand","South Island",0,2,0,0,2,172.1594,-43.003377493
290,0,0,0,0,0,0,0,0,30.84007,69173.6,211.759,9.786134,273.8091,55,"New Zealand","South Island",0,4,2,0,2,170.7194,-43.113377493
291,0,0,0,0,0,0,0,0,33.16298,78192.83,1192.811,7.347189,303.9342,55,"New Zealand","South Island",0,5,1,0,4,171.6894,-42.073377493
292,0,0,0,0,0,0,0,0,27.37025,76829.34,960.2845,8.072151,216.9752,55,"New Zealand","South Island",0,4,1,0,3,172.2494,-41.643377493
293,0,0,0,0,0,0,0,0,28.67311,7696.948,1646.006,6.16007,178.3583,55,"New Zealand","South Island",0,2,1,0,1,172.5794,-42.023377493
294,0,0,0,0,0,0,0,0,23.86918,61092.48,743.9216,8.715461,118.4748,55,"New Zealand","South Island",0,6,0,0,6,173.1194,-41.613377493
295,0,0,0,0,0,0,0,0,28.63464,78004.82,788.5382,9.998004,231.0003,55,"New Zealand","South Island",0,0,0,0,0,172.1494,-41.003377493
296,0,0,0,0,0,0,0,0,29.70244,81344.52,1077.525,7.418957,251.0219,55,"New Zealand","South Island",0,6,1,0,5,172.0694,-41.623377493
297,0,0,0,0,0,0,0,0,31.46169,81230.42,964.7689,10.09095,362.369,55,"New Zealand","South Island",0,3,1,0,2,171.4694,-42.753377493
298,0,0,0,0,0,0,0,0,30.72222,40782.68,1005.735,7.335044,141.4664,55,"New Zealand","South Island",0,9,1,0,8,172.9994,-41.653377493
299,0,0,0,0,0,0,0,0,29.77362,43702.56,1297.513,6.467825,223.4231,55,"New Zealand","South Island",0,2,0,0,2,171.9294,-42.833377493
300,0,0,0,0,0,0,0,0,28.59444,67723.3,443.1961,9.800929,194.0452,55,"New Zealand","South Island",0,5,1,0,4,172.1494,-41.853377493
301,0,0,0,0,0,0,0,0,29.72514,77914.56,303.2351,11.38675,229.261,55,"New Zealand","South Island",0,0,0,0,4,172.4194,-40.723377493
302,0,0,0,0,0,0,0,0,23.89599,63014.55,797.7803,8.733113,121.9717,55,"New Zealand","South Island",0,5,0,0,5,173.4294,-41.463377493
303,0,0,0,0,0,0,0,0,29.85275,86857.34,412.2573,9.106509,243.4426,55,"New Zealand","South Island",0,4,2,0,2,170.7194,-43.233377493
304,0,0,0,0,0,0,0,0,30.87996,68616.65,1100.202,8.036734,290.0558,55,"New Zealand","South Island",0,5,1,0,4,171.6994,-42.083377493
305,0,0,0,0,0,0,0,0,31.66539,80194.36,766.1971,8.311397,213.6882,55,"New Zealand","South Island",0,6,1,0,5,172.3294,-41.453377493
306,0,0,0,0,0,0,0,0,24.28208,60887.42,722.7866,9.30646,242.8991,55,"New Zealand","South Island",0,0,0,0,4,172.3794,-40.833377493
307,0,0,0,0,0,0,0,0,22.28126,31320.33,1369.528,7.231754,229.1126,55,"New Zealand","South Island",0,7,2,0,5,172.6194,-41.043377493
308,0,0,0,0,0,0,0,0,28.1628,34633.85,1364.227,6.28071,315.8148,55,"New Zealand","South Island",0,1,1,0,0,170.3094,-43.363377493
309,0,0,0,0,0,0,0,0,33.11271,78533.59,895.5551,9.261465,205.6418,55,"New Zealand","South Island",0,5,1,0,4,172.1294,-41.853377493
310,0,0,0,0,0,0,0,0,25.61167,62308.18,34.16043,12.31943,164.3229,55,"New Zealand","South Island",0,6,2,0,4,172.1294,-41.393377493
311,0,0,0,0,0,0,0,0,27.07087,46368.75,548.8539,9.513199,242.5657,55,"New Zealand","South Island",0,0,0,0,4,172.4194,-40.803377493
312,0,0,0,0,0,0,0,0,30.22301,68666.4,509.5492,8.483681,229.5408,55,"New Zealand","South Island",0,5,1,0,4,172.0294,-42.043377493
313,0,0,0,0,0,0,0,0,29.90187,76767.95,738.1634,8.909853,285.451,55,"New Zealand","South Island",0,0,0,0,4,171.6394,-42.133377493
314,0,0,0,0,0,0,0,0,31.23507,59429.37,1200.752,7.789942,231.6909,55,"New Zealand","South Island",0,7,2,0,5,172.6194,-40.943377493
315,0,0,0,0,0,0,0,0,30.46967,78923.46,955.4119,10.14427,205.2404,55,"New Zealand","South Island",0,6,1,0,5,172.2194,-41.293377493
316,0,0,0,0,0,0,0,0,30.77466,49812.51,1441.66,5.848363,168.0161,55,"New Zealand","South Island",0,5,1,0,4,172.4894,-42.433377493
317,0,0,0,0,0,0,0,0,31.19641,64558.79,1141.709,7.694933,202.3519,55,"New Zealand","South Island",0,6,1,0,5,172.4294,-41.593377493
318,0,0,0,0,0,0,0,0,28.50266,89841.22,1060.065,6.978636,134.3132,55,"New Zealand","South Island",0,4,1,0,3,172.4594,-42.703377493
319,0,0,0,0,0,0,0,0,21.6379,41504,1243.682,7.388851,212.8399,55,"New Zealand","South Island",0,7,1,0,6,172.6294,-41.163377493
320,0,0,0,0,0,0,0,0,30.75487,81163.3,439.5231,10.79821,208.14,55,"New Zealand","South Island",0,5,1,0,4,171.8594,-41.923377493
321,0,0,0,0,0,0,0,0,32.44561,87568.68,761.2602,9.062865,322.2659,55,"New Zealand","South Island",0,0,0,0,3,171.4494,-42.233377493
322,0,0,0,0,0,0,0,0,29.05775,73813.37,645.9628,10.36276,223.2362,55,"New Zealand","South Island",0,0,0,0,5,172.6894,-40.803377493
323,0,0,0,0,0,0,0,0,32.91649,83169.11,328.4892,10.6378,227.7563,55,"New Zealand","South Island",0,5,1,0,4,172.2294,-40.913377493
324,0,0,0,0,0,0,0,0,32.54813,86459.77,816.7329,8.151852,287.7864,55,"New Zealand","South Island",0,5,1,0,4,171.7094,-41.983377493
325,0,0,0,0,0,0,0,0,28.74296,75262.72,676.0323,9.671954,238.9169,55,"New Zealand","South Island",0,2,1,0,1,171.8894,-42.363377493
326,0,0,0,0,0,0,0,0,21.25943,66166.29,1159.236,6.343176,161.1068,55,"New Zealand","South Island",0,4,1,0,3,172.4494,-42.493377493
327,0,0,0,0,0,0,0,0,28.40912,73396.55,1294.213,7.362463,216.5428,55,"New Zealand","South Island",0,2,1,0,1,172.0594,-42.563377493
328,0,0,0,0,0,0,0,0,25.95136,58613.96,468.2409,9.859339,233.6105,55,"New Zealand","South Island",0,5,1,0,4,172.2594,-40.963377493
329,0,0,0,0,0,0,0,0,26.26504,76776.34,461.5114,10.07526,170.6961,55,"New Zealand","South Island",0,4,1,0,3,172.3694,-41.703377493
330,0,0,0,0,0,0,0,0,30.54531,78342.35,956.6016,8.366438,194.2384,55,"New Zealand","South Island",0,7,1,0,6,172.4794,-41.493377493
331,0,0,0,0,0,0,0,0,28.17914,64969.05,298.3728,10.24491,291.4973,55,"New Zealand","South Island",0,0,0,0,3,171.4394,-42.293377493
332,0,0,0,0,0,0,0,0,25.79677,66541.06,431.7423,9.955164,159.3448,55,"New Zealand","South Island",0,7,1,0,6,172.6394,-41.463377493
333,0,0,0,0,0,0,0,0,30.29372,81176.45,693.2731,10.50579,151.1358,55,"New Zealand","South Island",0,7,1,0,6,172.6694,-41.393377493
334,0,0,0,0,0,0,0,0,23.49917,7150.36,1692.37,4.282951,238.3727,55,"New Zealand","South Island",0,3,0,0,3,171.5594,-43.113377493
335,0,0,0,0,0,0,0,0,27.03607,76914.14,232.6968,11.1499,187.1932,55,"New Zealand","South Island",0,5,1,0,4,171.9394,-41.993377493
336,0,0,0,0,0,0,0,0,28.37245,58170.46,1107.394,5.936205,179.4452,55,"New Zealand","South Island",0,2,1,0,1,172.4894,-42.233377493
337,0,0,0,0,0,0,0,0,33.65481,84938.57,554.2241,10.17014,249.6707,55,"New Zealand","South Island",0,5,1,0,4,171.5994,-41.873377493
338,0,0,0,0,0,0,0,0,26.32137,58207.82,422.348,8.970074,238.5372,55,"New Zealand","South Island",0,2,1,0,1,171.9694,-42.473377493
339,0,0,0,0,0,0,0,0,28.62355,71582.91,643.0023,8.802511,202.2675,55,"New Zealand","South Island",0,7,2,0,5,172.7094,-41.033377493
340,0,0,0,0,0,0,0,0,28.17832,87368.89,740.3377,8.983228,318.4197,55,"New Zealand","South Island",0,1,0,0,1,171.6594,-42.783377493
341,0,0,0,0,0,0,0,0,32.92037,87373.79,857.6675,7.855406,302.9259,55,"New Zealand","South Island",0,5,1,0,4,171.6494,-42.053377493
342,0,0,0,0,0,0,0,0,28.06298,63007.48,507.9164,9.257501,213.8789,55,"New Zealand","South Island",0,6,1,0,5,172.1294,-41.643377493
343,0,0,0,0,0,0,0,0,29.11845,93974.54,163.3125,9.90999,268.0466,55,"New Zealand","South Island",0,3,2,0,1,170.6494,-43.193377493
344,0,0,0,0,0,0,0,0,31.36679,2690.575,1642.787,5.818424,281.537,55,"New Zealand","South Island",0,2,0,0,2,171.5894,-42.893377493
345,0,0,0,0,0,0,0,0,31.87726,61476.58,958.1458,8.752692,191.7486,55,"New Zealand","South Island",0,4,1,0,3,172.2294,-42.043377493
